id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Bcell|Bcell	Bcell|HighPseudotime_tumour	Bcell|LowPseudotime_tumour	Bcell|MidPseudotime_tumour	Bcell|Myeloid	Bcell|Stromal	Bcell|Tcell	HighPseudotime_tumour|Bcell	HighPseudotime_tumour|HighPseudotime_tumour	HighPseudotime_tumour|LowPseudotime_tumour	HighPseudotime_tumour|MidPseudotime_tumour	HighPseudotime_tumour|Myeloid	HighPseudotime_tumour|Stromal	HighPseudotime_tumour|Tcell	LowPseudotime_tumour|Bcell	LowPseudotime_tumour|HighPseudotime_tumour	LowPseudotime_tumour|LowPseudotime_tumour	LowPseudotime_tumour|MidPseudotime_tumour	LowPseudotime_tumour|Myeloid	LowPseudotime_tumour|Stromal	LowPseudotime_tumour|Tcell	MidPseudotime_tumour|Bcell	MidPseudotime_tumour|HighPseudotime_tumour	MidPseudotime_tumour|LowPseudotime_tumour	MidPseudotime_tumour|MidPseudotime_tumour	MidPseudotime_tumour|Myeloid	MidPseudotime_tumour|Stromal	MidPseudotime_tumour|Tcell	Myeloid|Bcell	Myeloid|HighPseudotime_tumour	Myeloid|LowPseudotime_tumour	Myeloid|MidPseudotime_tumour	Myeloid|Myeloid	Myeloid|Stromal	Myeloid|Tcell	Stromal|Bcell	Stromal|HighPseudotime_tumour	Stromal|LowPseudotime_tumour	Stromal|MidPseudotime_tumour	Stromal|Myeloid	Stromal|Stromal	Stromal|Tcell	Tcell|Bcell	Tcell|HighPseudotime_tumour	Tcell|LowPseudotime_tumour	Tcell|MidPseudotime_tumour	Tcell|Myeloid	Tcell|Stromal	Tcell|Tcell
CPI-SS02AFCED82	EPHA2_EFNA5	simple:P29317	simple:P52803	EPHA2	EFNA5	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.432	1.047	1.057	1.241	0.569	1.358	0.714	0.174	0.788	0.799	0.982	0.31	1.1	0.455	0.261	0.876	0.886	1.069	0.398	1.187	0.542	0.19	0.804	0.815	0.998	0.326	1.116	0.471	0.213	0.827	0.838	1.021	0.349	1.139	0.494	0.117	0.731	0.741	0.925	0.253	1.042	0.398
CPI-SS0BEAB521F	EPHA3_EFNA5	simple:P29320	simple:P52803	EPHA3	EFNA5	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.68	0.69	0.874	0.202	0.991	0.347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.685	0.695	0.878	0.207	0.996	0.351	0.066	0.68	0.691	0.874	0.202	0.992	0.347
CPI-SS012CCE326	EPHA8_EFNA5	simple:P29322	simple:P52803	EPHA8	EFNA5	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092	0.707	0.717	0.901	0.229	1.018	0.374	0.129	0.743	0.754	0.937	0.265	1.055	0.41	0.073	0.687	0.698	0.881	0.209	0.999	0.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS082ABF1EA	EFNB2_EPHB3	simple:P52799	simple:P54753	EFNB2	EPHB3	False	True	True	curated	False	0.162	0.519	0.546	0.482	0.302	0.273	0.187	0.544	0.902	0.928	0.864	0.684	0.655	0.569	0.163	0.521	0.547	0.483	0.303	0.275	0.189	0.364	0.722	0.748	0.684	0.504	0.476	0.39	0.121	0.479	0.505	0.441	0.261	0.233	0.147	0.25	0.607	0.634	0.57	0.39	0.361	0.275	0.048	0.405	0.432	0.368	0.188	0.159	0.073
CPI-SS0BFD8E056	EFNB2_EPHB1	simple:P52799	simple:P54762	EFNB2	EPHB1	False	True	True	curated	False	0.158	0.21	0.163	0.197	0.23	0.161	0.267	0.541	0.592	0.545	0.579	0.613	0.543	0.649	0.16	0.211	0.165	0.199	0.232	0.162	0.269	0.361	0.412	0.365	0.4	0.433	0.363	0.47	0.118	0.169	0.122	0.157	0.19	0.12	0.227	0.246	0.298	0.251	0.285	0.318	0.249	0.355	0.044	0.096	0.049	0.083	0.117	0.047	0.153
CPI-SS01A8F745A	EPHA1_EFNA3	simple:P21709	simple:P52797	EPHA1	EFNA3	False	True	False	curated	False	0.039	0.365	0.297	0.376	0.027	0.031	0.028	0.336	0.663	0.595	0.673	0.324	0.328	0.325	0.321	0.648	0.58	0.658	0.309	0.313	0.31	0.387	0.714	0.646	0.724	0.375	0.379	0.376	0.016	0.343	0.275	0.353	0.005	0.009	0.006	0.163	0.49	0.422	0.501	0.152	0.156	0.153	0.042	0.369	0.301	0.379	0.031	0.035	0.032
CPI-SS07BECB892	EPHA2_EFNA3	simple:P29317	simple:P52797	EPHA2	EFNA3	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381	0.708	0.64	0.718	0.369	0.373	0.37	0.122	0.449	0.381	0.459	0.111	0.115	0.111	0.21	0.536	0.468	0.547	0.198	0.202	0.199	0.138	0.465	0.397	0.475	0.126	0.13	0.127	0.161	0.488	0.42	0.498	0.15	0.154	0.15	0.065	0.392	0.324	0.402	0.053	0.057	0.054
CPI-SS0AB0604B5	EPHA3_EFNA3	simple:P29320	simple:P52797	EPHA3	EFNA3	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.34	0.272	0.351	0.002	0.006	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.345	0.277	0.356	0.007	0.011	0.008	0.014	0.341	0.273	0.351	0.003	0.007	0.004
CPI-SS0DF162C10	EPHA8_EFNA3	simple:P29322	simple:P52797	EPHA8	EFNA3	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.367	0.299	0.378	0.029	0.033	0.03	0.077	0.404	0.336	0.414	0.065	0.069	0.066	0.021	0.348	0.28	0.358	0.01	0.014	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	EPHA1	EFNA4	True	True	False	curated	False	0.136	0.862	0.65	0.785	0.046	0.069	0.209	0.434	1.159	0.947	1.083	0.343	0.366	0.506	0.419	1.144	0.932	1.068	0.328	0.351	0.491	0.485	1.211	0.998	1.134	0.394	0.417	0.557	0.114	0.84	0.628	0.763	0.024	0.047	0.186	0.261	0.987	0.775	0.91	0.171	0.194	0.334	0.14	0.866	0.654	0.789	0.05	0.073	0.213
CPI-SS09F973C1A	EPHA2_EFNA4	simple:P29317	simple:P52798	EPHA2	EFNA4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.479	1.204	0.992	1.127	0.388	0.411	0.551	0.22	0.946	0.734	0.869	0.13	0.153	0.292	0.307	1.033	0.821	0.956	0.217	0.24	0.38	0.236	0.962	0.749	0.885	0.145	0.168	0.308	0.259	0.985	0.772	0.908	0.169	0.191	0.331	0.163	0.888	0.676	0.812	0.072	0.095	0.235
CPI-SS041888D39	EPHA3_EFNA4	simple:P29320	simple:P52798	EPHA3	EFNA4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.837	0.625	0.76	0.021	0.044	0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.842	0.63	0.765	0.026	0.049	0.189	0.112	0.838	0.626	0.761	0.022	0.045	0.184
CPI-SS02B285B4D	EPHA8_EFNA4	simple:P29322	simple:P52798	EPHA8	EFNA4	True	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138	0.864	0.652	0.787	0.048	0.071	0.211	0.175	0.901	0.688	0.824	0.084	0.107	0.247	0.119	0.845	0.633	0.768	0.029	0.052	0.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04C396C5D	VGF_NTRK1	simple:O15240	simple:P04629	VGF	NTRK1	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.018	0.072	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.077	0.0	0.061	0.0	0.0	0.0	0.023	0.078	0.0	0.062	0.0	0.0	0.0	0.02	0.074	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.071	0.0	0.056
CPI-SS052127A00	NGF_NTRK1	simple:P01138	simple:P04629	NGF	NTRK1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.074	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EDD4928A	NGF_NGFR	simple:P01138	simple:P08138	NGF	NGFR	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.024	0.033	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS08B85996F	TTR_NGFR	simple:P02766	simple:P08138	TTR	NGFR	True	False	True	IMEx,InnateDB-All,MINT	False	0.009	0.0	0.024	0.032	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.024	0.032	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	TTR	DDR1	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.028	1.871	1.522	1.569	0.289	0.679	0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	1.871	1.521	1.569	0.289	0.678	0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	TTR	AGER	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	0.15	0.189	0.072	0.127	0.0	0.0	0.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.189	0.072	0.127	0.0	0.0	0.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0AB647854	GPR37_PSAP	simple:O15354	simple:P07602	GPR37	PSAP	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.452	2.593	2.426	2.661	3.158	2.489	1.121	1.489	2.63	2.462	2.698	3.195	2.525	1.158	1.578	2.72	2.552	2.787	3.285	2.615	1.248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.478	2.62	2.452	2.687	3.185	2.515	1.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	GPR37L1	PSAP	True	True	False	guidetopharmacology.org	False	1.408	2.549	2.382	2.617	3.114	2.445	1.077	1.483	2.624	2.457	2.692	3.19	2.52	1.152	1.434	2.575	2.408	2.643	3.14	2.47	1.103	1.443	2.584	2.417	2.652	3.149	2.48	1.112	1.4	2.542	2.374	2.609	3.107	2.437	1.07	1.484	2.625	2.458	2.693	3.191	2.521	1.154	1.44	2.581	2.414	2.649	3.147	2.477	1.11
CPI-SS0A915097A	GRIN2D_IL16	simple:O15399	simple:Q14005	GRIN2D	IL16	True	True	False	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.122	0.176	0.046	0.128	0.359	0.259	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.122	0.176	0.046	0.128	0.359	0.259	0.839	1.123	0.176	0.046	0.128	0.359	0.259	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS070B0E458	GRIN2A_IL16	simple:Q12879	simple:Q14005	GRIN2A	IL16	True	True	False	I2D	False	1.142	0.195	0.066	0.147	0.379	0.278	0.859	1.136	0.189	0.06	0.141	0.372	0.272	0.853	1.133	0.186	0.057	0.138	0.369	0.269	0.85	1.131	0.184	0.055	0.136	0.367	0.267	0.848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D529E576	GRIN2B_IL16	simple:Q13224	simple:Q14005	GRIN2B	IL16	True	True	False	I2D	False	1.122	0.175	0.046	0.127	0.358	0.258	0.839	1.155	0.209	0.079	0.16	0.392	0.291	0.872	1.129	0.183	0.053	0.135	0.366	0.266	0.846	1.143	0.197	0.067	0.149	0.38	0.28	0.86	1.122	0.176	0.046	0.128	0.359	0.259	0.839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.122	0.175	0.046	0.127	0.358	0.258	0.839
CPI-SS068C129D6	CSF1_SIRPA	simple:P09603	simple:P78324	CSF1	SIRPA	True	False	True	I2D	False	0.115	0.275	0.218	0.181	1.241	0.247	0.042	0.188	0.348	0.29	0.254	1.314	0.319	0.114	0.252	0.412	0.355	0.318	1.378	0.384	0.179	0.219	0.379	0.322	0.285	1.345	0.351	0.145	0.484	0.644	0.587	0.55	1.61	0.616	0.41	0.819	0.979	0.921	0.885	1.945	0.95	0.745	0.351	0.511	0.453	0.417	1.477	0.482	0.277
CPI-SS086615F9B	CSF1_CELSR3	simple:P09603	simple:Q9NYQ7	CSF1	CELSR3	True	False	True	I2D	False	0.0	0.113	0.08	0.104	0.091	0.0	0.037	0.0	0.186	0.152	0.176	0.163	0.0	0.11	0.0	0.25	0.216	0.241	0.228	0.0	0.174	0.0	0.217	0.183	0.208	0.195	0.0	0.141	0.0	0.482	0.448	0.473	0.46	0.0	0.406	0.0	0.817	0.783	0.807	0.794	0.0	0.741	0.0	0.348	0.315	0.339	0.326	0.0	0.273
CPI-SS04861AD1A	FGFR4_SCGB3A1	simple:P22455	simple:Q96QR1	FGFR4	SCGB3A1	True	True	False	IMEx,InnateDB-All,MINT	False	0.0	0.144	0.152	0.245	0.021	0.137	0.077	0.0	0.482	0.491	0.583	0.36	0.476	0.416	0.0	0.486	0.494	0.587	0.363	0.479	0.419	0.0	0.411	0.419	0.512	0.288	0.405	0.345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.209	0.217	0.31	0.086	0.202	0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS055B305F1	CEACAM1_CD209	simple:P13688	simple:Q9NNX6	CEACAM1	CD209	True	False	True	curated	False	0.0	0.187	0.0	0.0	0.579	0.0	0.0	0.0	1.081	0.0	0.0	1.472	0.0	0.0	0.0	0.795	0.0	0.0	1.186	0.0	0.0	0.0	0.941	0.0	0.0	1.332	0.0	0.0	0.0	0.22	0.0	0.0	0.611	0.0	0.0	0.0	0.391	0.0	0.0	0.782	0.0	0.0	0.0	0.28	0.0	0.0	0.671	0.0	0.0
CPI-SS0A2949959	ICAM3_CD209	simple:P32942	simple:Q9NNX6	ICAM3	CD209	True	False	True	curated	False	0.0	0.597	0.0	0.0	0.989	0.0	0.0	0.0	0.656	0.0	0.0	1.047	0.0	0.0	0.0	0.857	0.0	0.0	1.248	0.0	0.0	0.0	0.762	0.0	0.0	1.153	0.0	0.0	0.0	0.35	0.0	0.0	0.742	0.0	0.0	0.0	0.393	0.0	0.0	0.784	0.0	0.0	0.0	0.862	0.0	0.0	1.253	0.0	0.0
CPI-SS0A2D7895C	CEACAM1_CEACAM6	simple:P13688	simple:P40199	CEACAM1	CEACAM6	True	False	False	curated	False	0.249	1.998	1.092	1.919	0.502	0.531	0.508	1.142	2.891	1.985	2.813	1.396	1.425	1.402	0.856	2.605	1.699	2.526	1.109	1.138	1.115	1.002	2.752	1.845	2.673	1.256	1.285	1.262	0.281	2.03	1.124	1.952	0.534	0.563	0.541	0.452	2.201	1.295	2.122	0.705	0.734	0.712	0.341	2.09	1.184	2.012	0.594	0.623	0.601
CPI-SS0322747C2	CEACAM5_CEACAM6	simple:P06731	simple:P40199	CEACAM5	CEACAM6	False	False	False	curated	False	0.075	1.824	0.918	1.745	0.328	0.357	0.334	1.254	3.003	2.097	2.925	1.508	1.537	1.514	0.24	1.989	1.083	1.91	0.493	0.522	0.499	0.525	2.274	1.368	2.195	0.778	0.807	0.784	0.208	1.957	1.051	1.879	0.461	0.491	0.468	0.232	1.981	1.075	1.903	0.485	0.514	0.492	0.243	1.992	1.086	1.914	0.496	0.525	0.503
CPI-SS08C411721	CEACAM8_CEACAM6	simple:P31997	simple:P40199	CEACAM8	CEACAM6	False	False	False	curated	False	0.081	1.83	0.924	1.751	0.334	0.363	0.34	0.072	1.822	0.915	1.743	0.326	0.355	0.332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	1.842	0.936	1.764	0.346	0.375	0.353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106	1.855	0.949	1.776	0.359	0.388	0.366	0.115	1.864	0.958	1.786	0.369	0.398	0.375
CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	False	False	False	curated	False	0.135	1.884	0.978	1.806	0.388	0.417	0.395	1.884	3.633	2.727	3.555	2.138	2.167	2.144	0.978	2.727	1.821	2.649	1.231	1.26	1.238	1.806	3.555	2.649	3.476	2.059	2.088	2.065	0.388	2.138	1.231	2.059	0.642	0.671	0.648	0.417	2.167	1.26	2.088	0.671	0.7	0.677	0.395	2.144	1.238	2.065	0.648	0.677	0.654
CPI-SS0CCDBBBC0	CEACAM1_CEACAM8	simple:P13688	simple:P31997	CEACAM1	CEACAM8	True	False	False	curated	False	0.194	0.186	0.0	0.207	0.0	0.219	0.229	1.088	1.08	0.0	1.1	0.0	1.113	1.122	0.801	0.793	0.0	0.814	0.0	0.827	0.836	0.948	0.94	0.0	0.96	0.0	0.973	0.983	0.227	0.218	0.0	0.239	0.0	0.252	0.261	0.398	0.389	0.0	0.41	0.0	0.423	0.432	0.287	0.278	0.0	0.299	0.0	0.312	0.321
CPI-SS0D449DE26	MLNR_GHRL	simple:O43193	simple:Q9UBU3	MLNR	GHRL	True	True	False	I2D,InnateDB-All	False	0.0	0.048	0.036	0.132	0.233	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS042EB8C7A	TBXA2R_GHRL	simple:P21731	simple:Q9UBU3	TBXA2R	GHRL	True	True	False	InnateDB-All	False	0.0	0.095	0.083	0.179	0.279	0.0	0.103	0.0	0.052	0.04	0.137	0.237	0.0	0.06	0.0	0.074	0.062	0.159	0.259	0.0	0.082	0.0	0.09	0.078	0.175	0.275	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153	0.141	0.238	0.338	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS043E0F61D	PTGER3_GHRL	simple:P43115	simple:Q9UBU3	PTGER3	GHRL	True	True	False	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092	0.08	0.176	0.276	0.0	0.1	0.0	0.175	0.163	0.26	0.36	0.0	0.184	0.0	0.109	0.097	0.193	0.293	0.0	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.552	0.54	0.636	0.736	0.0	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05D406038	PTGIR_GHRL	simple:P43119	simple:Q9UBU3	PTGIR	GHRL	True	True	False	InnateDB-All	False	0.0	0.064	0.052	0.148	0.249	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.054	0.15	0.25	0.0	0.074	0.0	0.06	0.048	0.145	0.245	0.0	0.068	0.0	0.059	0.047	0.143	0.243	0.0	0.067
CPI-SS085C150CE	ACE2_GHRL	simple:Q9BYF1	simple:Q9UBU3	ACE2	GHRL	True	True	False	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.071	0.168	0.268	0.0	0.091	0.0	0.058	0.046	0.142	0.242	0.0	0.066	0.0	0.059	0.047	0.144	0.244	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	I2D	False	0.138	0.147	0.13	0.142	0.133	0.096	0.629	0.321	0.331	0.313	0.326	0.317	0.28	0.813	0.213	0.222	0.205	0.217	0.209	0.171	0.704	0.34	0.349	0.331	0.344	0.335	0.298	0.831	0.828	0.838	0.82	0.832	0.824	0.787	1.32	0.484	0.493	0.475	0.488	0.479	0.442	0.975	0.212	0.221	0.204	0.216	0.207	0.17	0.703
CPI-SS0B0CF0EDF	TNFSF15_TNFRSF25	simple:O95150	simple:Q93038	TNFSF15	TNFRSF25	True	False	True	guidetopharmacology.org	False	0.108	0.117	0.1	0.112	0.103	0.066	0.599	0.23	0.239	0.222	0.234	0.226	0.189	0.721	0.272	0.281	0.264	0.276	0.267	0.23	0.763	0.219	0.228	0.21	0.223	0.214	0.177	0.71	0.216	0.226	0.208	0.221	0.212	0.175	0.708	0.337	0.347	0.329	0.342	0.333	0.296	0.829	0.09	0.1	0.082	0.095	0.086	0.049	0.582
CPI-SS02EF3E1BA	TNFSF12_TNFRSF12A	simple:O43508	simple:Q9NP84	TNFSF12	TNFRSF12A	True	False	True	curated	False	0.241	1.752	0.762	1.48	0.639	1.6	0.292	0.425	1.936	0.946	1.664	0.822	1.783	0.475	0.316	1.827	0.837	1.555	0.714	1.675	0.367	0.443	1.954	0.964	1.682	0.84	1.801	0.493	0.931	2.442	1.453	2.171	1.329	2.29	0.982	0.587	2.098	1.108	1.826	0.984	1.945	0.637	0.315	1.826	0.836	1.554	0.712	1.674	0.365
CPI-SS029C6E8FA	TNFSF15_TNFRSF6B	simple:O95150	simple:O95407	TNFSF15	TNFRSF6B	True	False	False	curated	False	0.033	0.093	0.056	0.0	0.08	0.101	0.0	0.155	0.215	0.179	0.0	0.202	0.223	0.0	0.197	0.257	0.22	0.0	0.244	0.265	0.0	0.144	0.203	0.167	0.0	0.19	0.212	0.0	0.142	0.201	0.165	0.0	0.188	0.21	0.0	0.262	0.322	0.286	0.0	0.309	0.33	0.0	0.016	0.075	0.039	0.0	0.062	0.084	0.0
CPI-SS0B9DC75DD	TNFSF14_TNFRSF6B	simple:O43557	simple:O95407	TNFSF14	TNFRSF6B	True	False	False	curated	False	0.043	0.103	0.066	0.0	0.09	0.111	0.0	0.012	0.072	0.035	0.0	0.059	0.08	0.0	0.011	0.071	0.035	0.0	0.058	0.079	0.0	0.013	0.073	0.036	0.0	0.06	0.081	0.0	0.223	0.283	0.247	0.0	0.27	0.291	0.0	0.08	0.14	0.103	0.0	0.127	0.148	0.0	0.441	0.501	0.464	0.0	0.488	0.509	0.0
CPI-SS0D9EFC4F7	GNRH1_GNRHR	simple:P01148	simple:P30968	GNRH1	GNRHR	True	False	True	I2D	False	0.07	0.158	0.175	0.113	0.135	0.0	0.115	0.198	0.286	0.303	0.242	0.264	0.0	0.243	0.119	0.207	0.224	0.162	0.184	0.0	0.164	0.192	0.28	0.297	0.236	0.258	0.0	0.237	0.064	0.152	0.169	0.107	0.129	0.0	0.109	0.099	0.187	0.204	0.142	0.164	0.0	0.144	0.089	0.177	0.194	0.133	0.154	0.0	0.134
CPI-SS08A819670	CD70_GPRC5B	simple:P32970	simple:Q9NZH0	CD70	GPRC5B	True	False	True	InnateDB-All	False	0.199	1.042	1.907	1.286	0.622	1.133	0.382	0.05	0.893	1.758	1.137	0.473	0.984	0.233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS084816B12	HCRT_HCRTR1	simple:O43612	simple:O43613	HCRT	HCRTR1	True	False	True	guidetopharmacology.org	False	0.012	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02461AE98	HCRT_HCRTR2	simple:O43612	simple:O43614	HCRT	HCRTR2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B9B3870A	VEGFA_FLT1	simple:P15692	simple:P17948	VEGFA	FLT1	True	False	True	curated	False	0.211	0.253	0.182	0.195	0.315	0.282	0.273	2.433	2.475	2.404	2.416	2.537	2.504	2.495	1.776	1.818	1.747	1.759	1.88	1.847	1.838	2.049	2.091	2.02	2.032	2.153	2.12	2.111	0.901	0.943	0.872	0.885	1.005	0.972	0.963	0.8	0.842	0.771	0.784	0.904	0.871	0.862	0.339	0.381	0.31	0.323	0.443	0.41	0.401
CPI-SS02371A6D6	VEGFA_EPHB2	simple:P15692	simple:P29323	VEGFA	EPHB2	True	False	True	I2D	False	0.0	0.255	0.264	0.237	0.62	0.371	0.259	0.0	2.476	2.486	2.459	2.842	2.593	2.48	0.0	1.82	1.829	1.802	2.185	1.936	1.823	0.0	2.093	2.102	2.075	2.458	2.209	2.096	0.0	0.945	0.955	0.927	1.31	1.061	0.949	0.0	0.844	0.853	0.826	1.209	0.96	0.847	0.0	0.383	0.392	0.365	0.748	0.499	0.386
