tumors	samples	score_emt	states
6519	LUSC	LUSC.TCGA.58.8393.01A.11R.2326.07	-0.160120682340425	1
6520	KIRC	KIRC.TCGA.A3.3374.01A.02R.1325.07	-0.280241784227138	2
6521	BRCA	BRCA.TCGA.GM.A2DK.01A.21R.A180.07	-0.0103424852489275	1
6522	LIHC	LIHC.TCGA.CC.A8HV.01A.11R.A36F.07	-0.645531582064169	2
6523	BLCA	BLCA.TCGA.FD.A3N6.01A.11R.A21D.07	-0.938068062902593	1
6524	LUSC	LUSC.TCGA.NK.A7XE.01A.12R.A405.07	0.127952277592904	2
6525	BRCA	BRCA.TCGA.S3.AA17.01A.11R.A41B.07	0.372313149831581	2
6526	OV	OV.TCGA.20.1682.01A.01R.1564.13	0.121176619490896	2
6527	BRCA	BRCA.TCGA.D8.A73X.01A.11R.A32P.07	0.0492754814680492	1
6528	LUSC	LUSC.TCGA.18.3414.01A.01R.0980.07	-0.0863359437001975	1
6529	LUAD	LUAD.TCGA.50.5051.01A.21R.1858.07	-0.512272732505642	2
6530	LIHC	LIHC.TCGA.DD.AAVW.01A.11R.A41C.07	-0.332293001420417	2
6531	LIHC	LIHC.TCGA.CC.5261.01A.01R.A131.07	-0.565282049097262	2
6532	LUAD	LUAD.TCGA.62.A46V.01A.11R.A24H.07	0.13470354745707	2
6533	PRAD	PRAD.TCGA.KK.A7AV.01A.11R.A32O.07	-0.441786240027339	2
6534	BRCA	BRCA.TCGA.BH.A0DG.01A.21R.A12P.07	0.0383290206063664	1
6535	PRAD	PRAD.TCGA.KK.A7B0.01A.11R.A32O.07	0.214762048203226	2
6536	STAD	STAD.TCGA.VQ.A8E0.01A.11R.A414.31	-1.27394059808088	1
6537	PRAD	PRAD.TCGA.EJ.7125.01A.11R.1965.07	-1.12413193676061	2
6538	OV	OV.TCGA.24.1544.01A.01R.1566.13	-0.504359910160069	2
6539	PRAD	PRAD.TCGA.YL.A9WJ.01A.11R.A37L.07	-0.420689147502869	2
6540	OV	OV.TCGA.13.0762.01A.01R.1564.13	-0.854868511633799	2
6541	PRAD	PRAD.TCGA.KK.A8ID.01A.11R.A36G.07	-2.15323998131509	2
6542	PRAD	PRAD.TCGA.YL.A8S8.01A.11R.A37L.07	-0.452821945788889	2
6543	PRAD	PRAD.TCGA.XK.AAJU.01A.11R.A41O.07	-0.697188619677211	2
6544	COAD	COAD.TCGA.A6.6781.01B.06R.A277.07	1.32562533870255	1
6545	KIRP	KIRP.TCGA.G7.6797.01A.11R.1965.07	-0.818737540308603	2
6546	UCEC	UCEC.TCGA.B5.A0K0.01A.11R.A16W.07	0.384377941011815	2
6547	LIHC	LIHC.TCGA.WJ.A86L.01A.12R.A39D.07	-0.747812081050841	2
6548	LIHC	LIHC.TCGA.2Y.A9H8.01A.11R.A39D.07	-0.272249061970908	2
6549	UCEC	UCEC.TCGA.AJ.A2QN.01A.11R.A18M.07	-0.446821308119838	2
6550	PRAD	PRAD.TCGA.CH.5748.01A.11R.1580.07	-1.15229935884238	2
6551	PRAD	PRAD.TCGA.ZG.A9M4.01A.11R.A41O.07	-0.746363811323192	2
6552	BRCA	BRCA.TCGA.BH.A1EX.01A.11R.A13Q.07	0.359353115011423	1
6553	OV	OV.TCGA.13.1485.01A.02R.1565.13	0.991253721576406	1
6554	UCEC	UCEC.TCGA.B5.A11O.01A.11R.A118.07	0.178822078073383	1
6555	KIRC	KIRC.TCGA.B2.3923.01A.02R.1325.07	-0.938347043560737	2
6556	LUAD	LUAD.TCGA.78.7535.01A.11R.2066.07	0.0110421870672578	2
6557	UCEC	UCEC.TCGA.5S.A9Q8.01A.11R.A40A.07	-0.0365906406134437	2
6558	OV	OV.TCGA.23.1021.01B.01R.1564.13	-0.229423608337033	2
6559	BRCA	BRCA.TCGA.AQ.A54N.01A.11R.A266.07	-0.305815822072897	2
6560	CESC	CESC.TCGA.ZJ.AAXB.01A.11R.A42T.07	0.129923320818093	2
6561	UCEC	UCEC.TCGA.D1.A15X.01A.11R.A118.07	-0.978582212325413	2
6562	UCEC	UCEC.TCGA.D1.A17T.01A.11R.A12I.07	-0.16310281557485	2
6563	BRCA	BRCA.TCGA.C8.A26Y.01A.11R.A16F.07	-0.654354219700383	2
6564	COAD	COAD.TCGA.AA.3543.01A.01R.0826.07	-0.755503643549695	2
6565	KICH	KICH.TCGA.KO.8411.01A.11R.2315.07	-1.24545134152476	2
6566	OV	OV.TCGA.29.1694.01A.01R.1567.13	0.067428975820284	1
6567	BRCA	BRCA.TCGA.D8.A145.01A.11R.A115.07	0.355089473955948	1
6568	BRCA	BRCA.TCGA.V7.A7HQ.01A.11R.A33J.07	0.108337496646579	2
6569	BRCA	BRCA.TCGA.A2.A3KC.01A.11R.A213.07	0.576456574172113	1
6570	THYM	THYM.TCGA.4V.A9QN.01A.11R.A42C.07	-1.05297816776504	2
6571	PRAD	PRAD.TCGA.J4.AATZ.01A.11R.A41O.07	-1.38626051714963	2
6572	LUSC	LUSC.TCGA.85.8048.01A.11R.2247.07	0.61223563705163	1
6573	STAD	STAD.TCGA.BR.4267.01A.01R.1131.13	-1.59555483312967	1
6574	BRCA	BRCA.TCGA.GM.A2DD.01A.11R.A180.07	0.668169890043753	1
6575	PRAD	PRAD.TCGA.EJ.A65B.01A.12R.A30B.07	-0.0614558794571679	2
6576	UCEC	UCEC.TCGA.B5.A11N.01A.11R.A118.07	-0.233889781574094	2
6577	HNSC	HNSC.TCGA.QK.A64Z.01A.11R.A30B.07	0.178606101460789	1
6578	READ	READ.TCGA.AG.A014.01A.02R.A002.07	-0.742241806098468	2
6579	UCEC	UCEC.TCGA.BG.A0M6.01A.31R.A104.07	-0.154682873269918	2
6580	CESC	CESC.TCGA.C5.A1MQ.01A.11R.A14Y.07	0.413897463638042	1
6581	CESC	CESC.TCGA.C5.A1ME.01A.11R.A13Y.07	-0.229180518353612	2
6582	LUSC	LUSC.TCGA.77.8138.01A.11R.2247.07	0.852185111787965	1
6583	BLCA	BLCA.TCGA.UY.A8OC.01A.11R.A36F.07	1.13327280623161	1
6584	LUSC	LUSC.TCGA.60.2722.01A.01R.0851.07	-1.01965569302	1
6585	UCEC	UCEC.TCGA.B5.A11V.01A.11R.A10J.07	-0.311683965343089	2
6586	KIRC	KIRC.TCGA.B0.5117.01A.01R.1420.07	-0.443834955399441	2
6587	OV	OV.TCGA.61.2110.01A.01R.1568.13	-0.846708880483513	2
6588	CESC	CESC.TCGA.VS.A94X.01A.11R.A38B.07	-0.817997346380647	2
6589	LUAD	LUAD.TCGA.55.8614.01A.11R.2403.07	0.29799576595784	1
6590	BRCA	BRCA.TCGA.AC.A8OP.01A.11R.A36F.07	-0.269222050906572	2
6591	STAD	STAD.TCGA.VQ.A91U.01A.11R.A414.31	-0.163880682258001	2
6592	LUAD	LUAD.TCGA.44.2666.01B.02R.A277.07	0.0494414460309691	2
6593	LUAD	LUAD.TCGA.MP.A4SV.01A.11R.A24X.07	-0.61369930377829	1
6594	STAD	STAD.TCGA.HU.A4GD.01A.11R.A36D.31	-0.273770480533889	2
6595	BLCA	BLCA.TCGA.GV.A3QK.01B.11R.A23N.07	-0.783159383145662	2
6596	LUAD	LUAD.TCGA.55.6971.01A.11R.1949.07	-0.10769095960482	2
6597	BRCA	BRCA.TCGA.E9.A1R3.01A.31R.A14M.07	0.0583392764784261	1
6598	BLCA	BLCA.TCGA.CF.A5U8.01A.11R.A28M.07	-0.792258833922915	2
6599	LUSC	LUSC.TCGA.96.7544.01A.11R.2045.07	0.0712390978806341	1
6600	LUAD	LUAD.TCGA.50.5936.01A.11R.1628.07	-0.186338795003374	2
6601	LUSC	LUSC.TCGA.60.2708.01A.01R.0851.07	1.05413984877527	1
6602	UCEC	UCEC.TCGA.DF.A2KR.01A.11R.A180.07	-0.183213110609993	2
6603	OV	OV.TCGA.23.1022.01A.01R.1564.13	-0.778227341814926	2
6604	PRAD	PRAD.TCGA.CH.5789.01A.11R.1580.07	-0.66812538237513	2
6605	UCEC	UCEC.TCGA.BG.A0VW.01A.11R.A118.07	0.378662966643152	2
6606	OV	OV.TCGA.04.1542.01A.01R.1566.13	-0.638583195529303	2
6607	CHOL	CHOL.TCGA.ZH.A8Y1.01A.11R.A41I.07	-0.686665094657067	1
6608	BLCA	BLCA.TCGA.DK.A2I1.01A.11R.A180.07	-0.0633217130471612	1
6609	ESCA	ESCA.TCGA.V5.A7RC.01B.11R.A406.31	0.0226504184681162	1
6610	LUSC	LUSC.TCGA.60.2714.01A.01R.0851.07	-0.621555853630624	1
6611	BRCA	BRCA.TCGA.3C.AAAU.01A.11R.A41B.07	-0.379319186395068	2
6612	READ	READ.TCGA.AG.3894.01A.01R.1119.07	-0.605221675716039	2
6613	LUSC	LUSC.TCGA.22.1011.01A.01R.0692.07	0.0864681359153798	1
6614	LIHC	LIHC.TCGA.G3.A7M5.01A.11R.A33R.07	-0.769775220161292	2
6615	BRCA	BRCA.TCGA.OL.A66P.01A.11R.A31O.07	0.703579016408119	2
6616	COAD	COAD.TCGA.AZ.4684.01A.01R.1410.07	-0.181167698616941	2
6617	PRAD	PRAD.TCGA.V1.A9OX.01A.11R.A41O.07	-0.257184791037697	2
6618	THYM	THYM.TCGA.XU.AAXZ.01A.11R.A466.07	0.141545689061916	2
6619	BRCA	BRCA.TCGA.B6.A401.01A.11R.A239.07	0.334263180741034	1
6620	LUAD	LUAD.TCGA.44.2668.01A.01R.A278.07	0.221510590151693	1
6621	LUSC	LUSC.TCGA.63.A5MT.01A.21R.A26W.07	0.944104586388128	1
6622	BRCA	BRCA.TCGA.AR.A5QN.01A.12R.A28M.07	0.844276085394974	1
6623	READ	READ.TCGA.AG.3896.01A.01R.1119.07	-0.455625462415749	2
6624	STAD	STAD.TCGA.BR.8382.01A.11R.2402.13	-0.0584080994286118	2
6625	UCEC	UCEC.TCGA.D1.A16Q.01A.12R.A12I.07	0.756538758756058	3
6626	PRAD	PRAD.TCGA.M7.A71Y.01A.22R.A32O.07	-0.307164083930437	2
6627	OV	OV.TCGA.13.0724.01A.01R.1564.13	0.193749237020056	2
6628	THCA	THCA.TCGA.DJ.A4UR.01A.11R.A250.07	-0.30983917123924	2
6629	PRAD	PRAD.TCGA.KC.A7F5.01A.11R.A33R.07	-1.15054220643579	2
6630	LUSC	LUSC.TCGA.37.3789.01A.01R.0980.07	0.110978252921327	1
6631	CESC	CESC.TCGA.LP.A4AV.01A.11R.A32Y.07	0.168395742404787	1
6632	COAD	COAD.TCGA.A6.2682.01A.01R.1410.07	0.0515037909621878	2
6633	PRAD	PRAD.TCGA.KK.A8IK.01A.11R.A36G.07	-1.25245253892268	2
6634	LUSC	LUSC.TCGA.22.1002.01A.01R.0692.07	0.773122514863617	1
6635	BRCA	BRCA.TCGA.AC.A8OS.01A.12R.A41B.07	0.92739327775635	1
6636	PRAD	PRAD.TCGA.CH.5743.01A.21R.1580.07	-0.677368465566947	1
6637	BRCA	BRCA.TCGA.B6.A0WZ.01A.11R.A109.07	-0.262126790794375	2
6638	STAD	STAD.TCGA.VQ.A91Z.01A.11R.A414.31	-0.725717265219033	2
6639	BRCA	BRCA.TCGA.BH.A1EV.01A.11R.A137.07	0.085488594071533	1
6640	BLCA	BLCA.TCGA.DK.A2I2.01A.11R.A180.07	1.15279709691462	1
6641	BLCA	BLCA.TCGA.CU.A3QU.01A.11R.A22U.07	-1.33714617967199	2
6642	STAD	STAD.TCGA.D7.6519.01A.11R.1802.13	0.225427987715208	1
6643	OV	OV.TCGA.13.0800.01A.01R.1564.13	-0.508032966826731	2
6644	PRAD	PRAD.TCGA.2A.AAYU.01A.11R.A41O.07	-1.39387713870151	2
6645	BRCA	BRCA.TCGA.B6.A0WW.01A.11R.A109.07	-0.768195696136979	2
6646	BRCA	BRCA.TCGA.A7.A13E.01A.11R.A277.07	-0.680588433345759	2
6647	UCEC	UCEC.TCGA.D1.A17A.01A.11R.A12I.07	-0.333013795978435	2
6648	LUAD	LUAD.TCGA.62.8398.01A.11R.2326.07	-0.23190257240721	1
6649	BRCA	BRCA.TCGA.BH.A0DS.01A.11R.A056.07	-0.0750573323293131	1
6650	COAD	COAD.TCGA.AA.A00Q.01A.01R.A002.07	-1.0517721235011	2
6651	STAD	STAD.TCGA.BR.4357.01A.01R.1157.13	0.184972891072483	1
6652	BRCA	BRCA.TCGA.AN.A0XT.01A.11R.A109.07	-0.780596031202966	2
6653	BLCA	BLCA.TCGA.K4.A6FZ.01A.11R.A31N.07	-0.584919028957438	1
6654	LUSC	LUSC.TCGA.77.8150.01A.11R.2247.07	0.137308695263325	2
6655	UCEC	UCEC.TCGA.BG.A0M7.01A.11R.A040.07	-0.463134515739023	2
6656	BRCA	BRCA.TCGA.BH.A0DH.01A.11R.A084.07	-0.564430713097193	2
6657	BRCA	BRCA.TCGA.A2.A0CY.01A.12R.A034.07	-0.80742895213121	2
6658	PRAD	PRAD.TCGA.2A.A8VL.01A.21R.A37L.07	-0.807254862121824	2
6659	HNSC	HNSC.TCGA.CV.A6JZ.01A.11R.A31N.07	0.505488257575129	1
6660	COAD	COAD.TCGA.AA.A00W.01A.01R.A002.07	-1.09043162968851	2
6661	UCEC	UCEC.TCGA.B5.A11G.01A.13R.A118.07	0.132150769613648	2
6662	OV	OV.TCGA.10.0937.01A.02R.1564.13	-0.119900523318591	2
6663	PRAD	PRAD.TCGA.XK.AAJ3.01A.11R.A41O.07	-0.562052740753216	2
6664	PRAD	PRAD.TCGA.YJ.A8SW.01A.11R.A37L.07	-1.27991395617234	2
6665	OV	OV.TCGA.24.2288.01A.01R.1568.13	-0.465904916198484	2
6666	BRCA	BRCA.TCGA.BH.A0B1.01A.12R.A056.07	-0.178690680489296	1
6667	PAAD	PAAD.TCGA.2J.AABV.01A.12R.A41B.07	0.122030070047369	2
6668	LUAD	LUAD.TCGA.49.AARQ.01A.11R.A41B.07	0.0740948825384639	2
6669	BRCA	BRCA.TCGA.E2.A1LE.01A.12R.A19W.07	0.800457122599018	1
6670	STAD	STAD.TCGA.BR.7197.01A.11R.2203.13	-0.369981630841189	1
6671	OV	OV.TCGA.23.1119.01A.02R.1565.13	0.112485158389136	2
6672	PAAD	PAAD.TCGA.2J.AAB9.01A.11R.A41B.07	0.156341493511684	1
6673	CESC	CESC.TCGA.DG.A2KJ.01A.11R.A32Y.07	-0.352874275857811	2
6674	UCEC	UCEC.TCGA.D1.A16Y.01A.31R.A12I.07	0.143291414509163	2
6675	BRCA	BRCA.TCGA.E2.A56Z.01A.12R.A29R.07	-0.409680310386949	2
6676	HNSC	HNSC.TCGA.KU.A66S.01A.21R.A30B.07	0.171059768017428	1
6677	PRAD	PRAD.TCGA.ZG.A9MC.01A.31R.A41O.07	0.0674770091993743	2
6678	PRAD	PRAD.TCGA.VN.A943.01A.11R.A41O.07	-1.37833710888664	2
6679	SKCM	SKCM.TCGA.EB.A3XC.01A.11R.A239.07	0.989023490936731	3
6680	OV	OV.TCGA.04.1332.01A.01R.1564.13	0.297280999841727	2
6681	CESC	CESC.TCGA.ZJ.AAXU.01A.11R.A42T.07	-0.655747378115269	1
6682	BRCA	BRCA.TCGA.E2.A572.01A.13R.A31O.07	-0.539660958564146	2
6683	HNSC	HNSC.TCGA.CV.6936.01A.11R.1915.07	0.152893927043602	1
6684	ESCA	ESCA.TCGA.LN.A4A5.01A.21R.A260.31	0.881260131021186	1
6685	BRCA	BRCA.TCGA.E9.A1R2.01A.11R.A14D.07	-0.728420988435237	2
6686	CHOL	CHOL.TCGA.3X.AAV9.01A.72R.A41I.07	0.718678875893756	1
6687	BRCA	BRCA.TCGA.AC.A3W7.01A.11R.A22K.07	0.393886761911371	1
6688	PAAD	PAAD.TCGA.US.A774.01A.21R.A32O.07	0.569583316136204	1
6689	THCA	THCA.TCGA.DE.A4MD.01A.11R.A250.07	-1.58357012365842	2
6690	OV	OV.TCGA.09.0367.01A.01R.1564.13	-0.928366027088104	2
6691	OV	OV.TCGA.24.2281.01A.01R.1568.13	-0.0880672542846467	2
6692	BRCA	BRCA.TCGA.EW.A1P6.01A.11R.A144.07	-0.288230079514739	2
6693	LUAD	LUAD.TCGA.49.AARO.01A.12R.A41B.07	0.588246021181517	1
6694	BLCA	BLCA.TCGA.BT.A20P.01A.11R.A14Y.07	-0.497355604046267	2
6695	UCEC	UCEC.TCGA.A5.A0G3.01A.11R.A040.07	0.510148153681141	2
6696	OV	OV.TCGA.13.0720.01A.01R.1564.13	-0.362682251540253	2
6697	UCEC	UCEC.TCGA.AX.A2HA.01A.12R.A18M.07	-0.584753373935192	2
6698	CESC	CESC.TCGA.FU.A3HY.01A.11R.A21T.07	-0.746908175820698	1
6699	KICH	KICH.TCGA.KL.8326.01A.11R.2315.07	-1.05797270120183	2
6700	READ	READ.TCGA.AF.2691.01A.01R.0821.07	-0.496761090815727	2
6701	BRCA	BRCA.TCGA.E2.A576.01A.11R.A31O.07	0.132816849598184	2
6702	KICH	KICH.TCGA.KO.8417.01A.11R.2315.07	-1.63936263211021	2
6703	OV	OV.TCGA.04.1357.01A.01R.1565.13	-0.498076171336814	2
6704	CESC	CESC.TCGA.VS.A8EJ.01A.11R.A37O.07	-0.128230722339734	2
6705	BRCA	BRCA.TCGA.AR.A2LO.01A.31R.A18M.07	0.527678385436901	1
6706	PAAD	PAAD.TCGA.2J.AAB4.01A.12R.A41B.07	-0.217728709817775	1
6707	CESC	CESC.TCGA.ZJ.AAXA.01A.11R.A42T.07	-1.35384064922546	1
6708	BRCA	BRCA.TCGA.AO.A03N.01B.11R.A10J.07	0.138374026054652	1
6709	PAAD	PAAD.TCGA.2J.AABK.01A.31R.A41B.07	-0.322773782172115	1
6710	OV	OV.TCGA.24.1423.01A.01R.1565.13	-0.482168003349018	2
6711	HNSC	HNSC.TCGA.CV.6441.01A.11R.1686.07	-0.74171355970038	2
6712	OV	OV.TCGA.24.1551.01A.01R.1566.13	-0.0494823291163179	2
6713	PAAD	PAAD.TCGA.FB.A5VM.01A.11R.A32O.07	0.515331795904843	1
6714	LUSC	LUSC.TCGA.66.2734.01A.01R.0980.07	0.506401850421929	1
6715	KIRP	KIRP.TCGA.G7.A8LB.01A.11R.A36F.07	-0.363085198120678	2
6716	BRCA	BRCA.TCGA.E2.A15C.01A.31R.A12D.07	-0.303887354581734	1
6717	HNSC	HNSC.TCGA.F7.8298.01A.11R.2403.07	0.94749518792457	1
6718	PAAD	PAAD.TCGA.IB.A6UF.01A.23R.A33R.07	0.197381056760389	1
6719	COAD	COAD.TCGA.AZ.4308.01A.01R.1410.07	0.174911570686091	2
6720	UCEC	UCEC.TCGA.B5.A11Y.01A.21R.A10J.07	-0.293434570637515	2
6721	LUSC	LUSC.TCGA.60.2696.01A.01R.0851.07	0.102060900062753	1
6722	BLCA	BLCA.TCGA.5N.A9KM.01A.11R.A42T.07	0.314364795649961	2
6723	BLCA	BLCA.TCGA.FD.A5BY.01A.31R.A28M.07	0.280150723511252	1
6724	STAD	STAD.TCGA.CD.A48A.01A.12R.A36D.31	-0.377121390250418	2
6725	BLCA	BLCA.TCGA.DK.A6B0.01A.11R.A31N.07	-0.651608557392055	2
6726	OV	OV.TCGA.30.1714.01A.02R.1567.13	-0.75933691352517	2
6727	PRAD	PRAD.TCGA.QU.A6IN.01A.11R.A31N.07	-0.717437052813106	2
6728	UCEC	UCEC.TCGA.D1.A16X.01A.11R.A12I.07	-0.83823945253758	2
6729	OV	OV.TCGA.23.1113.01A.01R.1564.13	0.0970665953510644	2
6730	BRCA	BRCA.TCGA.AC.A23G.01A.11R.A213.07	1.30712569741759	1
6731	LUAD	LUAD.TCGA.38.7271.01A.11R.2039.07	0.420080476648419	2
6732	UCEC	UCEC.TCGA.AX.A060.01A.11R.A00V.07	-0.857991552121459	2
6733	PRAD	PRAD.TCGA.HC.A6HY.01A.11R.A31N.07	-0.969316780024478	2
6734	LUAD	LUAD.TCGA.95.7948.01A.11R.2187.07	-0.747290888839192	2
6735	PRAD	PRAD.TCGA.KK.A7AQ.01A.11R.A33R.07	-0.550664468297539	2
6736	HNSC	HNSC.TCGA.P3.A6T8.01A.11R.A34R.07	1.78143066579335	1
6737	LIHC	LIHC.TCGA.ED.A97K.01A.21R.A38B.07	-0.349909775710957	1
6738	LUAD	LUAD.TCGA.86.A4P7.01A.11R.A24X.07	-0.238640915289671	1
6739	BRCA	BRCA.TCGA.OL.A66K.01A.11R.A29R.07	0.614818568651087	1
6740	LUSC	LUSC.TCGA.33.AASB.01A.11R.A405.07	-0.695939541035402	2
6741	LUSC	LUSC.TCGA.85.6561.01A.11R.1820.07	0.791601938555683	1
6742	THCA	THCA.TCGA.BJ.A0Z9.01A.11R.A10U.07	-0.961841689552445	2
6743	LUAD	LUAD.TCGA.55.7994.01A.11R.2187.07	-0.925940199181237	1
6744	LUSC	LUSC.TCGA.96.8169.01A.11R.2296.07	0.826005883422231	1
6745	KICH	KICH.TCGA.KN.8432.01A.11R.2315.07	-1.72555381383815	2
6746	OV	OV.TCGA.24.1413.01A.01R.1565.13	-0.988292860696939	2
6747	BLCA	BLCA.TCGA.FD.A3N5.01A.11R.A21D.07	-0.706343708770409	1
6748	UCEC	UCEC.TCGA.BS.A0VI.01A.11R.A14D.07	0.705279310965902	2
6749	LUSC	LUSC.TCGA.66.2778.01A.02R.0851.07	-0.897058664729341	2
6750	LUAD	LUAD.TCGA.44.A47A.01A.21R.A24H.07	-0.926724282545944	2
6751	PAAD	PAAD.TCGA.FB.A4P5.01A.11R.A26U.07	1.12746241134251	1
6752	BRCA	BRCA.TCGA.BH.A8FY.01A.11R.A36F.07	-0.601097272216899	2
6753	UCEC	UCEC.TCGA.B5.A0K3.01A.11R.A040.07	-0.611612379678037	2
6754	HNSC	HNSC.TCGA.CV.7414.01A.11R.2081.07	-0.0199728436424031	1
6755	LUAD	LUAD.TCGA.78.7537.01A.11R.2066.07	0.00521645645052338	1
6756	LUAD	LUAD.TCGA.J2.A4AE.01A.21R.A24H.07	-0.455881746351475	2
6757	READ	READ.TCGA.AG.A00Y.01A.02R.A002.07	-0.965317839347632	2
6758	PRAD	PRAD.TCGA.XK.AAIR.01A.11R.A41O.07	-0.795068602124094	2
6759	PRAD	PRAD.TCGA.EJ.A65G.01A.21R.A29R.07	-0.690879884981442	2
6760	PRAD	PRAD.TCGA.CH.5741.01A.11R.1580.07	-1.25516577213795	2
6761	STAD	STAD.TCGA.CG.4443.01A.01R.1157.13	-0.471833673825284	2
6762	STAD	STAD.TCGA.D7.5578.01A.01R.1602.13	-0.0614086563292343	1
6763	KICH	KICH.TCGA.KL.8331.01A.11R.2315.07	-1.13104365972809	2
6764	PAAD	PAAD.TCGA.FB.AAQ2.01A.31R.A41B.07	0.173465323653671	1
6765	OV	OV.TCGA.24.2254.01A.01R.1568.13	0.485371861822024	2
6766	LUAD	LUAD.TCGA.86.8279.01A.11R.2287.07	-0.26506724591913	1
6767	BLCA	BLCA.TCGA.FD.A6TF.01A.52R.A32O.07	0.161210592724626	1
6768	LUSC	LUSC.TCGA.39.5030.01A.01R.1443.07	1.01683793648705	1
6769	PRAD	PRAD.TCGA.VP.A875.01A.31R.A352.07	-1.38353230833214	2
6770	LUAD	LUAD.TCGA.78.7152.01A.11R.2039.07	-0.357958481235223	2
6771	PRAD	PRAD.TCGA.KK.A59X.01A.11R.A29R.07	-0.869809779038972	2
6772	OV	OV.TCGA.24.1563.01A.01R.1566.13	0.464100942003385	1
6773	BLCA	BLCA.TCGA.GU.AATQ.01A.11R.A39I.07	0.334368472622259	2
6774	LUSC	LUSC.TCGA.22.5491.01A.01R.1635.07	-1.23852930294398	2
6775	LUAD	LUAD.TCGA.95.A4VN.01A.11R.A262.07	-0.411400702462261	1
6776	STAD	STAD.TCGA.D7.8579.01A.11R.2343.13	0.134463759925864	1
6777	PRAD	PRAD.TCGA.G9.6379.01A.11R.A31N.07	-0.0174035498222829	2
6778	LUAD	LUAD.TCGA.49.AAQV.01A.11R.A39D.07	-0.574027403528288	1
6779	COAD	COAD.TCGA.AA.A01R.01A.21R.A083.07	-0.482413153320368	2
6780	PRAD	PRAD.TCGA.YL.A8SO.01B.31R.A37L.07	-0.151445832134476	2
6781	LUSC	LUSC.TCGA.56.8629.01A.11R.2403.07	0.205064332471451	1
6782	BRCA	BRCA.TCGA.E2.A153.01A.12R.A12D.07	0.640634538871619	1
6783	BRCA	BRCA.TCGA.A8.A08X.01A.21R.A00Z.07	0.200176734627408	1
6784	PRAD	PRAD.TCGA.KK.A6E1.01A.11R.A311.07	-1.59958072561904	2
6785	PRAD	PRAD.TCGA.J4.AAU2.01A.11R.A41O.07	-0.946195796465138	2
6786	UCEC	UCEC.TCGA.AX.A1CR.01A.12R.A137.07	-0.579324565845494	2
6787	BRCA	BRCA.TCGA.A7.A5ZV.01A.11R.A28M.07	0.945204566736327	3
6788	BLCA	BLCA.TCGA.BT.A20R.01A.12R.A16R.07	0.149640109363793	1
6789	LUAD	LUAD.TCGA.97.7937.01A.11R.2170.07	-0.239241716538146	2
6790	BLCA	BLCA.TCGA.FD.A43X.01A.11R.A23W.07	-0.637017943291197	2
6791	LUSC	LUSC.TCGA.34.5232.01A.21R.1820.07	-0.261114701765675	1
6792	BLCA	BLCA.TCGA.XF.A9SU.01A.31R.A39I.07	0.404390776661502	1
6793	OV	OV.TCGA.09.2053.01C.01R.1568.13	0.270368372830946	2
6794	COAD	COAD.TCGA.AA.3821.01A.01R.1022.07	-0.645002231140303	2
6795	BRCA	BRCA.TCGA.E2.A1LS.01A.12R.A157.07	0.385253002832797	2
6796	LUAD	LUAD.TCGA.86.8673.01A.11R.2403.07	0.4034336498434	2
6797	COAD	COAD.TCGA.A6.2674.01B.04R.A277.07	1.00987893457538	1
6798	BRCA	BRCA.TCGA.A7.A56D.01A.11R.A27Q.07	0.456288676505824	1
6799	BRCA	BRCA.TCGA.BH.A0E9.01B.11R.A115.07	0.00277676585345643	1
6800	PRAD	PRAD.TCGA.QU.A6IM.01A.11R.A31N.07	-0.231654624236649	2
6801	BRCA	BRCA.TCGA.B6.A0X4.01A.11R.A109.07	-0.7422161754415	2
6802	PRAD	PRAD.TCGA.EJ.A7NH.01A.12R.A33R.07	-0.511314209514166	2
6803	UCEC	UCEC.TCGA.D1.A2G7.01A.21R.A180.07	-0.642087099260124	2
6804	PAAD	PAAD.TCGA.RB.A7B8.01A.12R.A33R.07	0.976470566696161	1
6805	KIRC	KIRC.TCGA.AK.3440.01A.02R.1277.07	-1.73602247297549	2
6806	COAD	COAD.TCGA.AA.A02O.01A.21R.A16W.07	-0.441798431975475	2
6807	STAD	STAD.TCGA.FP.7735.01A.11R.2055.13	-0.271787183887341	1
6808	COAD	COAD.TCGA.AA.3715.01A.01R.0905.07	0.356332445770856	2
6809	LUSC	LUSC.TCGA.46.3767.01A.01R.0980.07	0.841300858030925	1
6810	LUAD	LUAD.TCGA.97.7941.01A.11R.2187.07	-0.346007678250428	1
6811	LUAD	LUAD.TCGA.50.5072.01A.21R.1858.07	-0.866914550948217	1
6812	CESC	CESC.TCGA.VS.AA62.01A.11R.A42T.07	-0.309570272730387	1
6813	LUSC	LUSC.TCGA.39.5039.01A.01R.1443.07	0.339069863675877	1
6814	PAAD	PAAD.TCGA.HZ.7919.01A.11R.2156.07	0.133679749240181	1
6815	UCEC	UCEC.TCGA.BG.A0MI.01A.11R.A040.07	0.0205915771168549	2
6816	OV	OV.TCGA.13.0924.01A.01R.1564.13	-0.198321213538495	2
6817	LUSC	LUSC.TCGA.77.7138.01A.41R.2045.07	-0.0230065156408693	1
6818	LUSC	LUSC.TCGA.77.7337.01A.21R.2045.07	0.715987258394639	1
6819	BLCA	BLCA.TCGA.G2.A2EC.01A.11R.A180.07	0.216084665749784	1
